"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"246",1090540625,"","","pt","CC_BY_NC_4_0","2023-09-15T18:15:46Z",NA,"","IAC - Herbário do Instituto Agronômico de Campinas","Collection","","","","IAC","IAC","IAC - Herbário do Instituto Agronômico de Campinas","Instituto Agronômico de Campinas","PRESERVED_SPECIMEN","","","","BRA:IAC:IAC:10558","10558","1182","J.M. Pires & G.A. Black","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1946-03-21",NA,80,80,1946,3,21,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","Maués","","","",NA,NA,NA,NA,NA,"",-3.3836,-57.7186,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","J.M. Pires & G.A. Black",NA,"1946-03-21T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"1064b787-c882-493e-b17d-4ffba363b776","BR","2024-02-01T22:34:57.454Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-02-01T22:34:57.454Z","2024-02-01T22:31:20.081Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.41_2","Maués","","","LC"
"247",1090540024,"","","pt","CC_BY_NC_4_0","2023-09-15T18:15:46Z",NA,"","IAC - Herbário do Instituto Agronômico de Campinas","Collection","","","","IAC","IAC","IAC - Herbário do Instituto Agronômico de Campinas","Instituto Agronômico de Campinas","PRESERVED_SPECIMEN","","","","BRA:IAC:IAC:9900","9900","20951","R.L. Fróes","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1945-05-24",NA,144,144,1945,5,24,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","Fonte Boa","","","",NA,NA,NA,NA,NA,"",-2.5139,-66.0917,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","W.A. Ducke",NA,"1945-05-24T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"1064b787-c882-493e-b17d-4ffba363b776","BR","2024-02-01T22:34:55.151Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-02-01T22:34:55.151Z","2024-02-01T22:31:20.081Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.24_2","Fonte Boa","","","LC"
"248",1089246037,"","","pt","CC_BY_NC_4_0","2023-11-17T19:02:03Z",NA,"","EAC - Herbário Prisco Bezerra","Collection","","","","Universidade Federal do Ceará","EAC","EAC - Herbário Prisco Bezerra","Universidade Federal do Ceará","PRESERVED_SPECIMEN","","","","BRA:UFC:EAC:40126","40126","316","Tavares, A.S.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Árvore de 5 m de altura; frutos ferrugineos. Mata de beira de rio.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1987-11-01",NA,305,305,1987,11,1,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","","Ilha de Marajó, rio Anajas, Anajas.","","",NA,NA,NA,NA,NA,"",-0.95,-49.8,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"ca7f81ae-ebf9-43a8-947c-535a87fe5aec","BR","2024-02-01T22:35:48.585Z",12,0,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-02-01T22:35:48.585Z","2024-02-01T22:31:22.894Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.9_2","Anajás","","","LC"
"249",1088986028,"","","pt","CC_BY_NC_4_0","2023-03-09T14:33:04Z",NA,"","UEC - Herbário da Universidade Estadual de Campinas","Collection","","","","UNICAMP","UEC","UEC - Herbário da Universidade Estadual de Campinas","Universidade Estadual de Campinas","PRESERVED_SPECIMEN","","","","BRA:UNICAMP:UEC:7896","7896","1135","Silva, M","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Árvore de 10m; fruto aveludado",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1968-01-13",NA,13,13,1968,1,13,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","Oriximiná","Lago do Iripixi, Capoeira fiina da beira do lago.","","",NA,NA,NA,NA,NA,"",-1.833333,-58.166667,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"7741a517-ab3d-4b85-ae58-56322e44c8ce","BR","2024-01-25T08:46:25.233Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-01-25T08:46:25.233Z","2024-01-24T13:56:01.138Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.61_2","Urucará","","","LC"
"250",1077305978,"","","pt","CC_BY_NC_4_0","2023-07-24T12:39:53Z",NA,"","CNMT - Herbário Centro Norte Mato Grossense","Collection","","","","Universidade Federal de Mato Grosso","CNMT","CNMT - Herbário Centro Norte Mato Grossense","Universidade Federal de Mato Grosso","PRESERVED_SPECIMEN","","","","BRA:UFMT:CNMT:6332","6332","6737","Elias,J.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Habitat: Mata de galeria.Árvore.Doação - Herbário Institudo Nacional de Pesquisas da Amazônia, INPA 20468",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1967-04-18",NA,108,108,1967,4,18,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","Manaus","Cachoeira, baixa do Tarumã.","","",NA,NA,NA,NA,NA,"",-3.101944,-60.025,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Silva, M.F",NA,"1992-01-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"c3cf0200-8818-40cc-bec3-039aad7625c6","BR","2024-02-01T22:42:38.898Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-02-01T22:42:38.898Z","2024-02-01T22:41:25.094Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.38_2","Manaus","","","LC"
"251",1077302987,"","","pt","CC_BY_NC_4_0","2023-07-24T12:39:53Z",NA,"","CNMT - Herbário Centro Norte Mato Grossense","Collection","","","","Universidade Federal de Mato Grosso","CNMT","CNMT - Herbário Centro Norte Mato Grossense","Universidade Federal de Mato Grosso","PRESERVED_SPECIMEN","","","","BRA:UFMT:CNMT:735","735","6737","Albuquerque, B.W.P.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","Antese e numerosos botões.Habitat: Terra FirmeÁrvore, 10m de altura, 25 cm de DAP.",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1967-04-18",NA,108,108,1967,4,18,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","Manaus","Cachoeira Baixa do Tarumã.","","",NA,NA,NA,NA,NA,"",-3.1025,-60.025278,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Coêlho, D.F.",NA,"1982-01-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"c3cf0200-8818-40cc-bec3-039aad7625c6","BR","2024-02-01T22:42:39.106Z",NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica","","EML","2024-02-01T22:42:39.106Z","2024-02-01T22:41:25.094Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.38_2","Manaus","","","LC"
"252",1055589848,"","","","CC0_1_0","",NA,"","","","","","","NHMUK","BOT","","","PRESERVED_SPECIMEN","","","{""associatedMediaCount"": null, ""barcode"": null, ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": ""Sheet"", ""collectionName"": null, ""commodity"": null, ""created"": 1190893446000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Crudia amazonica Spruce"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""Spruce on the Amazon and Andes"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055589848"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""Gen Herb"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": ""CS Britannia""}","bb927366-5a24-4134-b558-6765346ca5d3","BM000795003","1520","Richard Spruce","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"NHMUK:ecatalogue:4988462","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"1520","1851-05",NA,NA,NA,1851,5,NA,"","","",NA,"",NA,"","","",NA,"South America; Brazil","SOUTH_AMERICA",NA,NA,NA,"BR","","","","","","",NA,NA,NA,NA,NA,"",-10.773109,-53.08982,4364,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","TYPE","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce",NA,NA,"",NA,NA,NA,"Fabales; Fabaceae; Detarioideae","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","SYNONYM","",NA,"7e380070-f762-11e1-a439-00145eb45e9a","GB","2024-02-02T05:30:14.556Z",NA,NA,NA,NA,151.957523085744,"GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",7734152,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce","","DWC_ARCHIVE","2024-02-02T05:30:14.556Z","2024-02-02T01:47:16.766Z","true",NA,"","false","LATIN_AMERICA","EUROPE","BRA","Brazil","BRA.12_1","Mato Grosso","BRA.12.123_2","São José do Xingu","","","NE"
"253",1042710733,"","","pt","CC0_1_0","2014-09-26T00:00:00Z",NA,"","Instituto Nacional de Pesquisas da Amazônia (INPA)","Collection","01.263.896/0015-60","","","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","PRESERVED_SPECIMEN","","","","urn:catalog:inpa:herbarium:245127","256939","3702","Mike Hopkins","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2012-11-20",NA,325,325,2012,11,20,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","Itaituba","","Rio Tapajós próximo a boca do Rio Rato, Margem direita do Rio Tapajós","","",NA,NA,NA,NA,NA,"",-5.308333,-56.98,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Ramos, J.F.",NA,"2013-06-30T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"3cc6171e-8c52-4f65-ad7a-32c74e395f29","BR","2024-01-25T06:48:56.715Z",38.5,38.5,NA,NA,NA,"GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;INSTITUTION_MATCH_NONE","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T06:48:56.715Z","2023-01-07T23:27:53.497Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.58_2","Itaituba","","","LC"
"254",1042694810,"","","pt","CC0_1_0","2014-09-26T00:00:00Z",NA,"","Instituto Nacional de Pesquisas da Amazônia (INPA)","Collection","01.263.896/0015-60","","","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","PRESERVED_SPECIMEN","","","","urn:catalog:inpa:herbarium:228861","246213","181","Mike Hopkins","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2011-09-18",NA,261,261,2011,9,18,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","Nova Olinda do Norte","","Comunidade Nossa Senhora dos Remédios, Margem direita do Rio Madeira.","","",NA,NA,NA,NA,NA,"",-3.61281,-58.93,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Ramos, J.F.",NA,"2012-01-07T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"3cc6171e-8c52-4f65-ad7a-32c74e395f29","BR","2024-01-25T06:48:56.452Z",0,0,NA,NA,NA,"GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T06:48:56.452Z","2023-01-07T23:27:53.497Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.43_2","Nova Olinda do Norte","","","LC"
"255",1042682351,"","","pt","CC0_1_0","2014-09-26T00:00:00Z",NA,"","Instituto Nacional de Pesquisas da Amazônia (INPA)","Collection","01.263.896/0015-60","","","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","PRESERVED_SPECIMEN","","","","urn:catalog:inpa:herbarium:216836","231596","43","Mike Hopkins","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2009-06-27",NA,178,178,2009,6,27,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","Anorí","","""Divisa de municipio Beruri;RDS Piagaçu-Purus; baixo rio Purus; Floresta de várzea; Igarapé de várzea entre lago Ambé e Lago Careta.""","","",NA,NA,NA,NA,NA,"",-4.278278,-62.51,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Luize, B.G.",NA,"2009-01-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"3cc6171e-8c52-4f65-ad7a-32c74e395f29","BR","2024-01-25T06:48:59.493Z",0,0,NA,NA,NA,"GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T06:48:59.493Z","2023-01-07T23:27:53.497Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.20_2","Coari","","","LC"
"256",1042672702,"","","pt","CC0_1_0","2014-09-26T00:00:00Z",NA,"","Instituto Nacional de Pesquisas da Amazônia (INPA)","Collection","01.263.896/0015-60","","","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","PRESERVED_SPECIMEN","","","","urn:catalog:inpa:herbarium:206735","224190","7222","Mike Hopkins","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","2008-02",NA,NA,NA,2008,2,NA,"","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","","","","Reserva Biológica Parque do Jaú.","","",NA,NA,NA,NA,NA,"",-1.848417,-61.59,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Cangani, K.G.",NA,"2008-03-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"3cc6171e-8c52-4f65-ad7a-32c74e395f29","BR","2024-01-25T06:48:56.100Z",0,0,NA,NA,NA,"GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T06:48:56.100Z","2023-01-07T23:27:53.497Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.8_2","Barcelos","","","LC"
