"","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","median_long","quant95","quant005","biome","precip_range","temp_range","nitro_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y"
"2442",2573,"Vicia_lathyroides",9735,1027.3,507.7,713.075500770416,681,597,138,287.767026194145,241,14.1179167747497,6.84999990463257,9.67416666656748,9.27916717529297,62.67585,-45.276139,49.7021648216333,50.824902,8.942837,56.9437991,40.52457,"4",519.599999999999,7.26791687011715,459,1,1,6,8.92e+12,1.17e+13,43.37482171,"Vicieae","Vicia","Papilionoideae","Fabeae",1,43.37482171,0,1,1,"Vicia lathyroides","Vicia lathyroides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6831,"Vicia lathyroides"
"2443",2574,"Vicia_ludoviciana",2280,1547.15,310.95,823.479385964912,839,230.05,75,142.604824561404,132,21.1087502479553,13.3260414123535,18.5803088253005,19.4333324432373,40.527663,22.508333,31.0555993446491,30.394132,-97.880654,34.97991965,28.72311555,"8",1236.2,7.78270883560183,155.05,0,1,0,0,3.18e+12,35.25005538,"Vicieae","Vicia","Papilionoideae","Fabeae",1,35.25005538,0,1,0,"Vicia ludoviciana","Vicia ludoviciana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6974,"Vicia ludoviciana"
"2444",2575,"Vicia_lutea",7330,1106.55,407,732.066575716235,714,398.099999999999,118,222.314188267394,200,16.7856249809265,8.40145835876465,12.3135038730596,11.8041667938232,57.488997,27.6685101,43.5195844769986,43.996945,1.78737,50.09,37.1009036,"12",699.549999999999,8.38416662216184,280.099999999999,1,1,6,3.84e+12,1.15e+13,41.26644544,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.26644544,0,1,2,"Vicia lutea","Vicia lutea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9386,"Vicia lutea"
"2445",2576,"Vicia_melanops",451,975,431.5,704.516629711752,694,365,135,249.487804878049,236,15.654167175293,9.30208301544189,12.4141075288641,12.5958337783813,49.65748,36.96694,43.4486069733925,43.8496,6.68679,47.891145,37.924195,"12",543.5,6.35208415985106,230,0,1,0,0,2.61e+12,40.55930965,"Vicieae","Vicia","Papilionoideae","Fabeae",1,40.55930965,0,1,0,"Vicia melanops","Vicia melanops","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6971,"Vicia melanops"
"2446",2577,"Vicia_minutiflora",176,1496.25,794.5,1230.26136363636,1294.5,215,77,131.846590909091,120.5,20.408332824707,14.2843751907349,17.3555871085687,17.6895837783814,36.835511,29.09139,32.986913875,32.766216,-93.05825,36.16952725,29.73474775,"4",701.75,6.12395763397215,138,0,1,0,0,1.26e+12,30.85142407,"Vicieae","Vicia","Papilionoideae","Fabeae",1,30.85142407,0,1,0,"Vicia minutiflora","Vicia minutiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6909,"Vicia minutiflora"
"2447",2578,"Vicia_monantha",1631,758.5,197,430.080931943593,402,226,61,129.983445738811,122,19.34375,11.6374998092652,15.8969292946201,16.1291675567627,48.95153,-38.666667,15.5935839590435,36.28,6.200212,42.916405,-34.5019445,"12",561.5,7.70625019073485,165,1,1,3,8.74e+12,1.35e+13,35.31470237,"Vicieae","Vicia","Papilionoideae","Fabeae",1,35.31470237,0,1,2,"Vicia monantha","Vicia monantha","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6817,"Vicia monantha"
"2448",2579,"Vicia_narbonensis",1548,893,254.35,582.786175710594,597.5,347,96,191.392764857881,176,19.5554158210754,9.92645850181579,14.5447728114843,14.4624996185303,57.95,25.683333,39.1128029786822,39.066667,28.9,45.867341,31.37,"12",638.65,9.62895731925963,251,1,1,5,1.65e+13,1.74e+13,41.95922051,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.95922051,0,0,3,"Vicia narbonensis","Vicia narbonensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Vicia narbonensis",0,6864,"Vicia narbonensis"
"2449",2580,"Vicia_nipponica",196,1661.75,1089.75,1327.11224489796,1306.5,598,175,329.770408163265,336,13.3468747138977,6.35104179382324,10.2900297617426,10.4499998092652,45.0757,34.467974,36.3986836122449,36.4309435,137.801593,37.80379575,34.976554,"4",572,6.99583292007448,423,0,1,0,0,10653359105,46.9490112,"Vicieae","Vicia","Papilionoideae","Fabeae",1,46.9490112,0,0,0,"Vicia nipponica","Vicia nipponica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,11301,"Vicia nipponica"
"2450",2581,"Vicia_ochroleuca",61,1006,527,714.704918032787,678,270,153,195.918032786885,191,14.9791669845581,9.42916679382324,12.0629781425976,12.0249996185303,43.29894,36.32583,42.3240001803279,42.889722,11.504896,43.157679,37.8809,"12",479,5.55000019073486,117,0,1,0,0,2.88e+12,38.91616198,"Vicieae","Vicia","Papilionoideae","Fabeae",1,38.91616198,0,0,0,"Vicia ochroleuca","Vicia ochroleuca","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6977,"Vicia ochroleuca"
"2451",2582,"Vicia_palaestina",588,920.3,290.7,566.831632653061,547.5,230,96,157.460884353742,153,20.6777081489563,15.056041765213,17.8303429772254,17.9875001907348,38.9321,30.88,33.2808025969388,32.8975275,35.579936,36.42733345,31.5835,"12",629.6,5.62166638374325,134,0,1,0,0,1.42e+12,36.55070195,"Vicieae","Vicia","Papilionoideae","Fabeae",1,36.55070195,0,1,0,"Vicia palaestina","Vicia palaestina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7164,"Vicia palaestina"
"2452",2583,"Vicia_pannonica",4758,1073,488.85,748.537620849096,733,431.599999999999,138,245.895964691047,224,14.1547920227051,7.6327082157135,10.6024485125217,10.4958333969116,56.057776,33.866667,45.5836017296133,44.6672795,5.80306,51.50313665,40.274821,"4",584.15,6.5220838069916,293.599999999999,1,1,10,1.41e+13,1.11e+13,42.5468171,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.5468171,0,1,2,"Vicia pannonica","Vicia pannonica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7649,"Vicia pannonica"
"2453",2584,"Vicia_parviflora",1918,1038,400,709.413972888425,698,365,122,212.429092805005,191,16.8714575767517,9.2731246471405,12.5739789759901,12.2479166984558,51.06715,-38.68,43.2032007768509,43.3118,1.98954,48.5665475,37.49842186,"12",638,7.5983329296112,243,1,1,1,66288514196,1.06e+13,39.62380702,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.62380702,0,1,1,"Vicia parviflora","Vicia parviflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7997,"Vicia parviflora"
"2454",2585,"Vicia_peregrina",3936,962.5,315.75,553.505843495935,475,328,101,174.716463414634,156,18.3843750953675,9.61458349227905,13.6422605432752,13.5791664123535,49.60323,28.85,40.0070619782012,39.95,0.61,44.937887,32.6596355,"12",646.75,8.76979160308843,227,1,1,3,4.6e+11,2.39e+13,39.77698458,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.77698458,0,1,2,"Vicia peregrina","Vicia peregrina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8517,"Vicia peregrina"
"2455",2586,"Vicia_pisiformis",2527,893.7,499,673.316185199842,669,482.4,176,276.760981400871,259,9.74500007629394,4.09291667938232,7.69929593775553,8.27083301544189,63.434,42.8333,51.0155673488722,50.17,10.72,58.162882,47.825742,"4",394.7,5.65208339691162,306.4,0,1,0,0,1.35e+13,49.29460223,"Vicieae","Vicia","Papilionoideae","Fabeae",1,49.29460223,0,0,1,"Vicia pisiformis","Vicia pisiformis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6943,"Vicia pisiformis"
"2456",2587,"Vicia_pseudo-orobus",588,1652.3,378,891.197278911565,712,548.199999999999,111.05,334.656462585034,343,15.1622917175293,-3.95458337068558,6.33861253077963,7.54999995231628,54.345,22.32,41.496857585034,40.45,130.573299,53.578795,32.307,"4",1274.3,19.1168750882149,437.149999999999,0,1,0,0,1.15e+13,39.87755047,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.87755047,0,0,0,"Vicia pseudo-orobus","Vicia pseudo-orobus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,63426,"Vicia pseudo-orobus"
"2457",2588,"Vicia_pulchella",468,1079.65,398.1,656.702991452991,606.5,289.55,91.05,178.972222222222,172,17.6768751144409,5.56833341121673,11.3688034137599,11.5229167938232,36.046577,16.154167,28.794788091453,31.8590335,-108.001159,35.299675,17.2229477,"3",681.55,12.1085417032242,198.5,0,1,0,0,6.09e+11,34.36209004,"Vicieae","Vicia","Papilionoideae","Fabeae",1,34.36209004,0,0,0,"Vicia pulchella","Vicia pulchella","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7376,"Vicia pulchella"
"2458",2589,"Vicia_ramuliflora",667,882.4,342.3,577.51724137931,550,528.4,256.3,376.791604197901,374,6.24041690826415,-4.68333325386048,0.120695905800423,-0.166666656732559,59.616667,27.221519,49.4464699895052,51.637492,121.52,55.4557706,41.4365,"6",540.1,10.9237501621246,272.1,0,1,0,0,1.04e+13,50.06959119,"Vicieae","Vicia","Papilionoideae","Fabeae",1,50.06959119,0,0,0,"Vicia ramuliflora","Vicia ramuliflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,6794,"Vicia ramuliflora"
"2459",2590,"Vicia_sativa",111938,1252,502,801.917105897908,773,580,132,291.311824402794,250,16.3041667938232,6.83333349227905,10.4604780112924,9.90833282470703,70.0333,-46.900445,44.7367758643579,49.7083,4.55,56.31495645,30.6004305,"4",750,9.47083330154415,448,1,1,39,5.16e+13,1.87e+13,33.47215976,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.47215976,0,0,4,"Vicia sativa","Vicia sativa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Vicia sativa",0,39217,"Vicia sativa"
"2460",2591,"Vicia_sepium",132585,1341,562,842.334494852359,783,776,176,403.009028170608,347,11.2291669845581,2.98333334922791,7.9343271628821,8.51666641235352,70.189,25.012526,52.1191234739473,51.158054,6.40148,61.3746834,44.609658,"4",779,8.24583363533019,600,1,1,3,5.7e+11,2.53e+13,46.57728502,"Vicieae","Vicia","Papilionoideae","Fabeae",1,46.57728502,0,0,5,"Vicia sepium","Vicia sepium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,19,19,0,"Y","N",1,"Vicia sepium",0,7398,"Vicia sepium"
"2461",2592,"Vicia_sylvatica",18383,1389,523,768.985910895937,660,790,205,466.809389109503,449,8.70833301544189,1.50041666030884,5.384390468939,5.58333349227905,69.466053,40.074142,56.5141463550345,58.69178,15.05798,63.142069,46.647355,"4",866,7.20791635513305,585,0,1,0,0,2.16e+13,50.55713951,"Vicieae","Vicia","Papilionoideae","Fabeae",1,50.55713951,0,0,2,"Vicia sylvatica","Vicia sylvatica","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,4,1,"Y","Y",0,NA,0,9453,"Vicia sylvatica"
"2462",2593,"Vicia_tenuifolia",14388,1195,422.35,738.430080622741,713,499,142,273.208437586878,252,13.798541879654,3.6597917675972,9.13219378266877,9.34583282470703,64.9859,19.7667,47.2672395849527,47.63942,6.11984,55.3665631,39.81,"4",772.65,10.1387501120568,357,1,1,3,2.84e+11,3.04e+13,42.96808331,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.96808331,0,0,3,"Vicia tenuifolia","Vicia tenuifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,7467,"Vicia tenuifolia"
"2463",2594,"Vicia_tetrasperma",37892,1160,549,762.911485273936,722,608,157,312.666974559274,269,12.5874996185303,5.28749990463257,8.96803294140643,9.03750038146973,67.8403,-45.901,50.3291687515043,50.774941,9.208145,59.749008,42.762039,"4",611,7.29999971389773,451,1,1,11,8.55e+12,3.74e+13,42.2437501,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.2437501,0,0,2,"Vicia tetrasperma","Vicia tetrasperma","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0,6952,"Vicia tetrasperma"
"2464",2595,"Vicia_unijuga",3192,1644,359.55,816.177631578947,604.5,500,147,329.227756892231,324,14.112083530426,-2.06208333969116,4.84831218867514,2.7979166507721,58.0536,22.32,44.9455556255012,45.06345,113.4769955,55.9335898,33.35361675,"4",1284.45,16.1741668701172,353,0,1,0,0,2.45e+13,48.60652714,"Vicieae","Vicia","Papilionoideae","Fabeae",1,48.60652714,0,0,4,"Vicia unijuga","Vicia unijuga","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6802,"Vicia unijuga"
"2465",2596,"Vicia_venosa",701,1659,347,960.499286733238,1078,598,169,349.031383737518,331,12.4916667938232,-4.60416650772095,4.2309320032671,5.00833320617676,58.0237,27.221519,43.2996882596291,38.675242,127.703981,54.5571,35.25631,"4",1312,17.0958333015442,429,0,1,0,0,1e+13,45.65740695,"Vicieae","Vicia","Papilionoideae","Fabeae",1,45.65740695,0,0,0,"Vicia venosa","Vicia venosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9385,"Vicia venosa"
"2466",2597,"Vicia_villosa",28963,1236.9,426,760.66982011532,735,505.799999999996,118,251.034906604979,218,16.7416667938232,6.29208316802979,10.6503399448944,9.93333339691162,68.03292,-50.1,45.8464284838346,47.465653,5.450949,55.7171151,34.0974206,"4",810.899999999998,10.4495836257934,387.799999999996,1,1,12,1.3e+13,2.92e+13,39.40769423,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.40769423,0,0,4,"Vicia villosa","Vicia villosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N",1,"Vicia villosa",0,7825,"Vicia villosa"
"2467",2598,"Vigna_aconitifolia",92,1616.8,136,636.739130434783,495.5,287.95,58.1,128.79347826087,114,27.9883335113525,16.3945838928222,23.6006793042888,24.5729160308838,34.278104,7.392183,27.0479025108696,28.1493125,73.1638975,33.63248085,13.6249122,"13",1480.8,11.5937496185303,229.85,1,1,2,1.15e+12,6.85e+12,21.81229601,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,21.81229601,0,1,3,"Vigna aconitifolia","Vigna aconitifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12596,"Vigna aconitifolia"
"2468",2599,"Vigna_angularis",984,2135.25,496.45,1334.88516260163,1296.5,478,87.15,261.723577235772,256,17.327082824707,7.40416669845581,12.3601922452208,12.1374998092652,49.166667,18.817,35.5083637554878,36.114953,127.939694,40.46416695,27.46000005,"4",1638.8,9.92291612625118,390.85,1,1,11,5e+12,3.26e+11,16.65164518,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,16.65164518,0,1,2,"Vigna angularis","Vigna angularis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12861,"Vigna angularis"
"2469",2600,"Vigna_comosa",194,2124.75,828.55,1471.68556701031,1475,332,79,189.463917525773,181,26.9004162788391,16.9064581871033,22.6512886371809,23.4354171752929,11.2,-26.875,-1.58501513917526,-2.158472,19.2075,10.3449999,-13.168125,"7",1296.2,9.99395809173581,253,0,1,0,0,1.06e+13,4.01951551,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,4.01951551,0,0,0,"Vigna comosa","Vigna comosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12838,"Vigna comosa"
"2470",2601,"Vigna_dalzelliana",47,3725,706.5,1749.51063829787,1709,414,99.5,209.978723404255,177,27.8629163742065,15.409166431427,24.1780141465207,25.9750003814697,28.583,8.690833,15.0469928723404,13.865556,80.522778,24.7634333,9.8301,"1",3018.5,12.4537499427795,314.5,0,1,0,0,4.36e+12,20.57133556,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,20.57133556,0,0,1,"Vigna dalzelliana","Vigna dalzelliana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12585,"Vigna dalzelliana"
"2471",2602,"Vigna_frutescens",526,1534.75,439.75,926.771863117871,901,240,58,129.678707224335,108,27.4124994277954,16.0510411262512,21.0601235560138,20.7437496185303,13,-30.875,-6.97930685171103,-5.251,30.5585,10.77191675,-25.386275,"7",1095,11.3614583015442,182,1,1,1,1.25e+12,1.26e+13,5.20343129,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,5.20343129,0,0,0,"Vigna frutescens","Vigna frutescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,14538,"Vigna frutescens"
"2472",2603,"Vigna_gazensis",57,1731.4,812.8,1278.14035087719,1174,197,74.6,132.333333333333,134,23.9941669464111,13.1700002670288,18.6135234498141,17.5249996185303,-11.014,-24.08333,-18.0012413684211,-18.29,35.302,-14.3958,-22.6987248,"10",918.6,10.8241666793823,122.4,0,1,0,0,3.13e+12,-16.37819325,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,16.37819325,0,0,0,"Vigna gazensis","Vigna gazensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12591,"Vigna gazensis"
"2473",2604,"Vigna_hosei",88,3142.5,961.85,1912.23863636364,1877.5,399,98.7,212.806818181818,206,26.1599997520447,18.6897916793823,22.374052958055,22.03125,24.933889,-27.373406,5.96111561363636,13.0473915,38.67485,24.7206001,-20.17107335,"1",2180.65,7.47020807266237,300.3,1,1,10,9.66e+11,4.82e+12,2.18097915,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,2.18097915,0,0,1,"Vigna hosei","Vigna hosei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,13063,"Vigna hosei"
"2474",2605,"Vigna_juncea",40,1388.15,825.25,1129.1,1161.5,155.45,71.9,109.55,102,23.2706249237061,17.8508326530456,19.8864581108093,19.5416660308837,-5.381,-18.966667,-12.50218235,-12.057,28.1411665,-7.71655,-17.5,"7",562.9,5.41979227066048,83.5499999999999,0,1,0,0,4.41e+12,-6.91177998,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,6.91177998,0,0,0,"Vigna juncea","Vigna juncea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,16390,"Vigna juncea"
"2475",2606,"Vigna_khandalensis",36,3922.75,603.25,1894.88888888889,1544,337,115.25,195.305555555556,183,25.8062500953674,21.6749997138977,23.6311341921488,23.6041669845581,26.3,12.590753,18.7085346666667,18.3938885,73.8043055,20.37569425,17.66062525,"1",3319.5,4.13125038146968,221.75,0,1,0,0,8.17e+11,17.82338834,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,17.82338834,0,1,1,"Vigna khandalensis","Vigna khandalensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12584,"Vigna khandalensis"
"2476",2607,"Vigna_lanceolata",2081,1650,302,957.856319077367,933,195,36,89.8106679481019,71,27.8374996185303,20.595832824707,25.8870715013437,26.8125,-10.7825,-32.236667,-16.7536446862086,-15.38559,132.874722,-11.78411,-26,"7",1348,7.2416667938233,159,0,1,0,0,7.39e+12,-25.1628483,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,25.1628483,0.028571429,0.235294118,0,"Vigna lanceolata","Vigna lanceolata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,14692,"Vigna lanceolata"
"2477",2608,"Vigna_lasiocarpa",190,3345.8,1047.05,1932.86315789474,1789.5,500.349999999999,119,214.715789473684,171.5,27.2564586639405,20.591667175293,24.9046052330419,25.7291660308838,18.666667,-29.984722,-5.43507259105263,0.0519165,-62.5,9.65906499999999,-22.8675694,"1",2298.75,6.66479148864746,381.349999999999,1,0,1,1.28e+11,0,NA,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,NA,0.028571429,0,0,"Vigna lasiocarpa","Vigna lasiocarpa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12762,"Vigna lasiocarpa"
"2478",2609,"Vigna_longifolia",138,2990.3,1027.65,1689.34057971014,1577.5,635,118.7,245.405797101449,179,27.1774994850158,19.2308333396912,24.0245772928431,25.6312503814697,19.195,-35.3869,-9.29189510144928,-17.3549585,-57.525,18.3773618,-30.9814528,"1",1962.65,7.94666614532463,516.3,1,1,3,3.46e+11,1.28e+11,12.839712,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,12.839712,0,0,0,"Vigna longifolia","Vigna longifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,14447,"Vigna longifolia"
"2479",2610,"Vigna_luteola",2092,2457.25,465,1353.60946462715,1299,1632,87,480.067877629063,240,26.9162503242493,17.8697912216187,22.4513722902046,22.4854164123535,34.24436,-35.6973,7.96281955760038,17.6608315,-76.025395,30.2659712,-28.875,"1",1992.25,9.04645910263058,1545,1,1,6,3.29e+12,2.49e+13,7.99001409,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,7.99001409,0,0,2,"Vigna luteola","Vigna luteola","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N",1,"Vigna luteola",0,12944,"Vigna luteola"
"2480",2611,"Vigna_marina",218,3829.5,952.55,2130.97706422018,1914.5,435,109.85,244.866972477064,228,27.1572919845581,18.1418745994568,23.9154434072862,24.1124992370606,39.65,-32.3667,-1.49627588073394,-5.0909635,120.630437,24.3459985,-28.91450005,"1",2876.95,9.01541738510132,325.15,1,1,4,5763479656,8.32e+12,3.75145798,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,3.75145798,0,0,4,"Vigna marina","Vigna marina","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,219012,"Vigna marina"
"2481",2612,"Vigna_minima",289,3137.6,929.6,1729.96885813149,1482,422.4,120.4,236.207612456747,208,27.0141670227051,10.2183334350586,18.123399661899,18.095832824707,41.432689,-9.25,23.1979686228374,24.917,117.09,37.3802882,-7.3534,"1",2208,16.7958335876465,302,0,1,0,0,1.62e+13,10.76486432,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,10.76486432,0,0,0,"Vigna minima","Vigna minima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,17306,"Vigna minima"
"2482",2613,"Vigna_monophylla",73,1624.6,581.6,1035.42465753425,997,361,61,159.493150684931,126,22.9599994659424,16.3199996948242,19.471347018464,19.5416660308838,8.615,-24,-5.90010756164384,-6.35579,33.433,7.8704002,-18.7094,"7",1043,6.63999977111816,300,0,1,0,0,6.53e+12,-3.35552793,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,3.35552793,0,0,0,"Vigna monophylla","Vigna monophylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12734,"Vigna monophylla"
"2483",2614,"Vigna_multinervis",209,1777.8,1006.4,1328.34449760766,1256,549,72,187.157894736842,148,27.1866668701172,20.5541667938232,24.9443580682198,25.4500007629395,11.45,-16.158,2.99312983732057,6.225,11.025,9.6989184,-10.7096,"7",771.4,6.63250007629398,477,0,1,0,0,1.27e+13,7.00319242,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,7.00319242,0,1,0,"Vigna multinervis","Vigna multinervis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12618,"Vigna multinervis"
"2484",2615,"Vigna_mungo",410,1881.5,156.9,879.875609756098,847,349.2,73,160.139024390244,123,26.6754168510437,10.87541680336,21.4100203335285,22.9270830154419,36.233337,3.7833,29.6532482341463,32.1219385,73.7133315,35.47408755,17.4854952,"13",1724.6,15.8000000476837,276.2,1,1,16,1.98e+13,2.85e+12,6.94315476,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,6.94315476,0,1,3,"Vigna mungo","Vigna mungo","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,6,5,0,"Y","N",0,NA,0,13726,"Vigna mungo"
"2485",2616,"Vigna_oblongifolia",370,1520.05,414.9,911.159459459459,881,317,57.45,137.613513513514,111,27.5375003814697,16.2197916030884,21.5012049752313,21.0083332061768,19.05,-29.875,-8.20337217297297,-8.108165,29.515,9.58975,-27.4651,"7",1105.15,11.3177087783813,259.55,0,1,0,0,1.59e+13,-3.04614886,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,3.04614886,0,1,0,"Vigna oblongifolia","Vigna oblongifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12870,"Vigna oblongifolia"
"2486",2617,"Vigna_parkeri",263,1899.8,880,1387.55513307985,1394,472.2,105.9,258.216730038023,232,23.4712501525879,14.2662503242493,18.7952947154245,19.1666660308838,11.958,-27.373406,-3.0229146539924,-1.333333,35.533,7.6777667,-26.4139911,"1",1019.8,9.20499982833864,366.3,0,1,0,0,7.03e+12,-9.58141016,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,9.58141016,0,0,0,"Vigna parkeri","Vigna parkeri","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12949,"Vigna parkeri"
